version_id,scenario_code,option_code,option_text_en,option_text_ar
v2,D13,C,Invite others to join.,أدعو آخرين للمشاركة.
v2,D13,D,Decline to rest.,أعتذر لأجل الراحة.
v2,D14,A,Speak up respectfully.,أتحدث باحترام.
v2,D14,B,Report formally.,أبلغ رسميًا.
v2,D14,C,Support affected colleague.,أدعم الزميل المتأثر.
v2,D14,D,Stay silent.,أبقى صامتًا.
v2,D15,A,Reach out emotionally.,أتواصل عاطفيًا.
v2,D15,B,Join community activity.,أنضم لنشاط مجتمعي.
v2,D15,C,Reflect spiritually.,أتأمل وأراجع نفسي.
v2,D15,D,Focus on personal goals.,أركز على أهدافي.
v2,D16,A,Prioritize key goal.,أحدد الهدف الأهم.
v2,D16,B,Create balance schedule.,أنظم وقتي بتوازن.
v2,D16,C,Seek mentor advice.,أطلب نصيحة مرشد.
v2,D16,D,Push hard on all goals.,أبذل جهدًا مكثفًا للجميع.
v2,D17,A,Enroll immediately.,أسجل فورًا.
v2,D17,B,Research before enrolling.,أبحث قبل التسجيل.
v2,D17,C,Discuss with peers.,أناقش مع زملائي.
v2,D17,D,Skip due to workload.,أتجاوز بسبب ضغط العمل.
v2,D18,A,Take short rest.,آخذ استراحة قصيرة.
v2,D18,B,Exercise to release stress.,أمارس الرياضة لتخفيف الضغط.
v2,D18,C,Ask family for support.,أطلب دعم العائلة.
v2,D18,D,Reorganize priorities.,أعيد ترتيب أولوياتي.
v2,D19,A,Celebrate them openly.,أحتفل به علنًا.
v2,D19,B,Send private appreciation.,أرسل تقديرًا خاصًا.
v2,D19,C,Feel motivated to improve.,أشعر بالدافع للتحسن.
v2,D19,D,Stay neutral.,أبقى محايدًا.
v2,D20,A,Introduce yourself to neighbors.,أعرف بنفسي للجيران.
v2,D20,B,Secure home first.,أهتم بأمن المنزل أولًا.
v2,D20,C,Explore area for fun.,أستكشف المنطقة للمتعة.
v2,D20,D,Focus on work priorities.,أركز على العمل.
v2,D21,A,Restart healthy routine.,أعيد الالتزام بروتين صحي.
v2,D21,B,Track habits strictly.,أتابع عاداتي بصرامة.
v2,D21,C,Join fitness group.,أنضم لمجموعة رياضية.
v2,D21,D,Ignore temporarily.,أتجاهل مؤقتًا.
v2,D22,A,Clarify truth calmly.,أوضح الحقيقة بهدوء.
v2,D22,B,Protect dignity privately.,أحمي كرامتي دون تصعيد.
v2,D22,C,Ignore rumor.,أتجاهل الإشاعة.
v2,D22,D,Seek mediation.,أطلب وساطة.
v2,D23,A,Thank publicly.,أشكر علنًا.
v2,D23,B,Use momentum to grow.,أستثمر التقدير للنمو.
v2,D23,C,Share credit with team.,أشارك الفضل مع الفريق.
v2,D23,D,Downplay attention.,أقلل من الاهتمام.
v2,D24,A,Plan creative activity.,أخطط لنشاط إبداعي.
v2,D24,B,Set new challenge.,أضع تحديًا جديدًا.
v2,D24,C,Meet friends.,ألتقي بأصدقاء.
v2,D24,D,Practice gratitude.,أمارس الامتنان.
v2,D25,A,Listen deeply.,أستمع بعمق.
v2,D25,B,Offer practical help.,أقدم مساعدة عملية.
v2,D25,C,Encourage positive outlook.,أشجع نظرة إيجابية.
v2,D25,D,Limit involvement.,أحدد حدودي.
v2,D26,A,Choose stability.,أختار الاستقرار.
v2,D26,B,Choose opportunity.,أختار الفرصة.
v2,D26,C,Negotiate safer terms.,أتفاوض على شروط آمنة.
v2,D26,D,Delay decision.,أؤجل القرار.
v2,D27,A,Lead proactively.,أقود المبادرة.
v2,D27,B,Ensure fairness in tasks.,أضمن عدالة توزيع المهام.
v2,D27,C,Support team morale.,أدعم روح الفريق.
v2,D27,D,Do minimum required.,أقوم بالحد الأدنى.
v2,D28,A,Reflect daily.,أتأمل يوميًا.
v2,D28,B,Read meaningful content.,أقرأ محتوى عميق.
v2,D28,C,Discuss beliefs with friend.,أناقش قناعاتي مع صديق.
v2,D28,D,Ignore feeling.,أتجاهل الشعور.
v2,D29,A,Create strict budget.,أضع ميزانية صارمة.
v2,D29,B,Seek extra income.,أبحث عن دخل إضافي.
v2,D29,C,Ask family advice.,أطلب نصيحة العائلة.
v2,D29,D,Reduce social spending.,أقلل المصاريف الاجتماعية.
v2,D30,A,Talk honestly.,أتحدث بصراحة.
v2,D30,B,Forgive and move on.,أسامح وأتجاوز.
v2,D30,C,Set clearer expectations.,أحدد توقعات أوضح.
v2,D30,D,Distance slightly.,أبتعد قليلًا.
v2,D31,A,Start immediately.,أبدأ فورًا.
v2,D31,B,Plan structured learning.,أخطط لتعلم منظم.
v2,D31,C,Invite friend to join.,أدعو صديقًا للمشاركة.
v2,D31,D,Postpone.,أؤجل.
v2,D32,A,Set boundaries.,أضع حدودًا واضحة.
v2,D32,B,Prioritize family time.,أقدم وقت العائلة.
v2,D32,C,Increase productivity.,أرفع إنتاجيتي.
v2,D32,D,Ask for support.,أطلب دعمًا.
v2,D33,A,Take responsibility.,أتحمل المسؤولية.
v2,D33,B,Encourage team.,أشجع الفريق.
v2,D33,C,Analyze for improvement.,أحلل للتحسين.
v2,D33,D,Detach emotionally.,أفصل مشاعري.
v2,D34,A,Practice gratitude daily.,أمارس الامتنان يوميًا.
v2,D34,B,Exercise regularly.,أمارس الرياضة بانتظام.
v2,D34,C,Connect with loved ones.,أتواصل مع من أحب.
v2,D34,D,Seek new hobby.,أبحث عن هواية جديدة.
v2,D35,A,Speak publicly.,أتحدث علنًا.
v2,D35,B,Volunteer support.,أتطوع للدعم.
v2,D35,C,Discuss with community.,أناقش مع المجتمع.
v2,D35,D,Stay uninvolved.,أبقى غير متدخل.
v2,D36,A,Start art practice.,أبدأ ممارسة فنية.
v2,D36,B,Take structured class.,آخذ دورة منظمة.
v2,D36,C,Share art with friends.,أشارك فني مع الأصدقاء.
v2,D36,D,Keep it private.,أحتفظ به لنفسي.
v2,D37,A,Mediate fairly.,أتوسط بعدل.
v2,D37,B,Support emotional healing.,أدعم التهدئة العاطفية.
v2,D37,C,Stay neutral.,أبقى محايدًا.
v2,D37,D,Protect personal boundaries.,أحمي حدودي.
v2,D38,A,Set long term plan.,أضع خطة طويلة المدى.
v2,D38,B,Start small steps.,أبدأ بخطوات صغيرة.
v2,D38,C,Seek mentor guidance.,أطلب إرشادًا.
v2,D38,D,Wait for clarity.,أنتظر الوضوح.
v2,D39,A,Apply advice immediately.,أطبق النصيحة فورًا.
v2,D39,B,Reflect before acting.,أتأمل قبل التطبيق.
v2,D39,C,Thank the advisor.,أشكر صاحب النصيحة.
v2,D39,D,Ignore it.,أتجاهلها.
v2,D40,A,Plan fun trip.,أخطط لرحلة ممتعة.
v2,D40,B,Rest and recover.,أرتاح وأستعيد طاقتي.
v2,D40,C,Spend with family.,أقضي الوقت مع العائلة.
v2,D40,D,Work on goals.,أعمل على أهدافي.
v2,D41,A,Include them.,أشركه مع المجموعة.
v2,D41,B,Speak about fairness.,أتحدث عن العدالة.
v2,D41,C,Stay silent.,أبقى صامتًا.
v2,D41,D,Support privately.,أدعمه بشكل خاص.
v2,D42,A,Accept for growth.,أقبل من أجل التطور.
v2,D42,B,Decline to protect balance.,أرفض للحفاظ على التوازن.
v2,D42,C,Negotiate workload.,أتفاوض على حجم العمل.
v2,D42,D,Ask team support.,أطلب دعم الفريق.
v2,D43,A,Express thanks openly.,أعبر عن شكري علنًا.
v2,D43,B,Return the favor.,أرد الجميل.
v2,D43,C,Reflect quietly.,أتأمل بهدوء.
v2,D43,D,Move on quickly.,أمضي سريعًا.
v2,D44,A,Agree enthusiastically.,أوافق بحماس.
v2,D44,B,Assess risks first.,أقيّم المخاطر أولًا.
v2,D44,C,Invite others.,أدعو آخرين.
v2,D44,D,Decline safely.,أعتذر بأمان.
v2,D45,A,Plan regular meetups.,أخطط للقاءات منتظمة.
v2,D45,B,Share appreciation messages.,أرسل رسائل تقدير.
v2,D45,C,Focus on quality time.,أركز على وقت نوعي.
v2,D45,D,Keep distance.,أحافظ على مسافة.
v2,D46,A,Speak up ethically.,أتحدث بأخلاق.
v2,D46,B,Protect job security.,أحمي أماني الوظيفي.
v2,D46,C,Seek advice.,أطلب نصيحة.
v2,D46,D,Ignore issue.,أتجاهل الموضوع.
v2,D47,A,Make decision alone.,أقرر بنفسي.
v2,D47,B,Consult trusted people.,أستشير من أثق بهم.
v2,D47,C,Follow structure.,ألتزم بالنظام.
v2,D47,D,Delay choice.,أؤجل الاختيار.
v2,D48,A,Set clear priorities.,أحدد أولويات واضحة.
v2,D48,B,Spend more time with loved ones.,أقضي وقتًا أطول مع من أحب.
v2,D48,C,Reduce workload.,أقلل عبء العمل.
v2,D48,D,Organize schedule carefully.,أنظم جدولي بعناية.
v2,D01_01,A,Check on them with warmth.,تطمئن عليه بلطف.
v2,D01_01,B,Make a quick plan for tomorrow together.,تضعان خطة سريعة للغد معًا.
v2,D01_01,C,Suggest a small fun moment at the table.,تقترح لحظة خفيفة وممتعة على الطاولة.
v2,D01_01,D,Give them space and keep your own routine.,تعطيه مساحة وتكمل روتينك.
v2,D01_02,A,Focus on finishing the key deliverable.,تركز على إنهاء الجزء الأهم.
v2,D01_02,B,Protect sleep and recover early.,تحمي نومك وتستعيد طاقتك مبكرًا.
v2,D01_02,C,Set boundaries and decline extra requests.,تضع حدودًا وترفض طلبات إضافية.
v2,D01_02,D,Build a safer buffer plan for tomorrow.,تضع خطة أكثر أمانًا للغد.
v2,D01_03,A,Do something that lifts your mood.,تفعل شيئًا يرفع مزاجك.
v2,D01_03,B,Choose your own plan and time.,تختار خطتك ووقتك بنفسك.
v2,D01_03,C,Spend time on your health and energy.,تقضي وقتًا لصحتك وطاقتك.
v2,D01_03,D,Join them for a playful activity.,تنضم لنشاط مرح.
v2,D01_04,A,Respond with respectful language.,ترد بلغة محترمة.
v2,D01_04,B,Ask for a fair solution.,تطلب حلًا عادلًا.
v2,D01_04,C,Try to understand each person’s feelings.,تحاول فهم مشاعر كل طرف.
v2,D01_04,D,Take a bold step to stop escalation.,تتخذ خطوة جريئة لإيقاف التصعيد.
v2,D01_05,A,Choose the safest version of the plan.,تختار النسخة الأكثر أمانًا من الخطة.
v2,D01_05,B,Take a small step to build confidence.,تأخذ خطوة صغيرة لتعزيز الثقة.
v2,D01_05,C,Ask someone for guidance or tips.,تسأل شخصًا عن نصيحة أو توجيه.
v2,D01_05,D,Try it as an adventure and learn by doing.,تجربها كمغامرة وتتعلم بالتجربة.
v2,D01_06,A,Do a short movement break.,تأخذ استراحة حركة قصيرة.
v2,D01_06,B,Set a focused goal and finish a chunk.,تضع هدفًا مركّزًا وتنهي جزءًا.
v2,D01_06,C,Remind yourself of your dignity and limits.,تتذكر كرامتك وحدودك.
v2,D01_06,D,Plan a balanced schedule for the next hour.,تخطط لتوازن الساعة القادمة.
v2,D01_07,A,State your boundary respectfully.,توضح حدك باحترام.
v2,D01_07,B,Look for the fair standard for everyone.,تبحث عن معيار عادل للجميع.
v2,D01_07,C,Turn it into a learning moment about tone.,تحوله لدرس عن الأسلوب.
v2,D01_07,D,Ask for recognition of your role calmly.,تطلب تقدير دورك بهدوء.
v2,D01_08,A,Ask for a fair credit correction.,تطلب تصحيحًا عادلًا للفضل.
v2,D01_08,B,Document contributions clearly.,توثق المساهمات بوضوح.
v2,D01_08,C,Request a quick check-in with the manager.,تطلب لقاءً قصيرًا مع المدير.
v2,D01_08,D,Stand up confidently and speak directly.,تتكلم بثقة وبشكل مباشر.
v2,D01_09,A,Reach out and invite them for a chat.,تبادر وتدعوه لحديث.
v2,D01_09,B,Plan a shared activity to reconnect.,تخطط لنشاط مشترك للتقارب.
v2,D01_09,C,Create a calm space for them to open up.,تخلق مساحة هادئة ليتحدث.
v2,D01_09,D,Set a boundary and protect your time.,تضع حدًا وتحمي وقتك.
v2,D01_10,A,Start with one reliable learning source.,تبدأ بمصدر تعلم موثوق.
v2,D01_10,B,Turn it into a clear achievement goal.,تحولها لهدف إنجاز واضح.
v2,D01_10,C,Choose a course with deeper meaning to you.,تختار دورة لها معنى أعمق لك.
v2,D01_10,D,Ask a friend to practice together.,تطلب من صديق التدريب معًا.
v2,D01_11,A,Do a short reflection to reconnect.,تقوم بتأمل قصير لإعادة الاتصال.
v2,D01_11,B,Rebalance your day with one small change.,تعيد توازن يومك بتغيير صغير.
v2,D01_11,C,Choose one priority that really matters.,تختار أولوية واحدة ذات معنى.
v2,D01_11,D,Share gratitude for something small today.,تعبر عن امتنان لشيء صغير اليوم.
v2,D01_12,A,Review budget and adjust spending.,تراجع الميزانية وتعدل الإنفاق.
v2,D01_12,B,Ask for advice from someone experienced.,تطلب نصيحة من شخص خبير.
v2,D01_12,C,Set a safety buffer for future surprises.,تضع هامش أمان للمفاجآت.
v2,D01_12,D,Keep your routine balanced despite stress.,تحافظ على توازن روتينك رغم الضغط.
v2,D01_13,A,Share results with the team politely.,تشارك النتائج مع الفريق بأدب.
v2,D01_13,B,Ask for recognition in a clear way.,تطلب التقدير بشكل واضح.
v2,D01_13,C,Focus on the next challenge and growth.,تركز على التحدي التالي والنمو.
v2,D01_13,D,Thank those who supported the work.,تشكر من دعم العمل.
v2,D01_14,A,Try it as a new adventure.,تجربها كمغامرة جديدة.
v2,D01_14,B,Choose the option that protects balance.,تختار ما يحمي التوازن.
v2,D01_14,C,Study the details before committing.,تدرس التفاصيل قبل الالتزام.
v2,D01_14,D,Take a bold step toward the opportunity.,تأخذ خطوة جريئة نحو الفرصة.
v2,D01_15,A,Create something small and artistic.,تنجز شيئًا فنيًا بسيطًا.
v2,D01_15,B,Do something fun and light.,تفعل شيئًا ممتعًا وخفيفًا.
v2,D01_15,C,Invite someone to share the moment.,تدعو شخصًا لمشاركة اللحظة.
v2,D01_15,D,Set a personal ambition for a creative goal.,تضع طموحًا شخصيًا لهدف إبداعي.
v2,D01_16,A,Rebalance tasks and take a short break.,تعيد توازن المهام وتأخذ استراحة قصيرة.
v2,D01_16,B,Protect your health with rest and water.,تحمي صحتك بالراحة والماء.
v2,D01_16,C,Speak up to protect your dignity.,تتكلم لحماية كرامتك.
v2,D01_16,D,Organize your time to finish efficiently.,تنظم وقتك لإنهاء الأمور بكفاءة.
v2,D01_17,A,Join and help the community effort.,تنضم وتساعد الجهد المجتمعي.
v2,D01_17,B,Invite a friend to join you.,تدعو صديقًا لينضم معك.
v2,D01_17,C,Offer support with appreciation and thanks.,تقدم دعمًا مع تقدير وشكر.
v2,D01_17,D,Choose a role that fits your freedom and time.,تختار دورًا يناسب حريتك ووقتك.
v2,D01_18,A,Set a bigger ambition and timeline.,تضع طموحًا أكبر وإطارًا زمنيًا.
v2,D01_18,B,Plan practical steps and learning milestones.,تخطط لخطوات عملية ومحطات تعلم.
v2,D01_18,C,Think about meaning and values behind it.,تفكر في المعنى والقيم وراءه.
v2,D01_18,D,Ensure balance so you don’t burn out.,تضمن التوازن حتى لا تُرهق.
v2,D01_19,A,Send a sincere thank-you message.,ترسل رسالة شكر صادقة.
v2,D01_19,B,Do a kind return favor soon.,ترد المعروف بلطف قريبًا.
v2,D01_19,C,Celebrate the moment with joy.,تحتفل باللحظة بسعادة.
v2,D01_19,D,Share appreciation publicly if appropriate.,تظهر التقدير علنًا إن كان مناسبًا.
v2,D01_20,A,Restructure your week for balance.,تعيد تنظيم أسبوعك للتوازن.
v2,D01_20,B,Protect sleep and health first.,تحمي النوم والصحة أولًا.
v2,D01_20,C,Reduce risk by saying no to extras.,تقلل المخاطرة برفض الزائد.
v2,D01_20,D,Ask for support from someone you trust.,تطلب دعمًا من شخص تثق به.
v2,D01_21,A,Show love and presence for them.,تُظهر حبًا وحضورًا لهم.
v2,D01_21,B,Set one clear achievement task only.,تحدد مهمة إنجاز واحدة فقط.
v2,D01_21,C,Take a small joyful break together.,تأخذان استراحة سعيدة صغيرة.
v2,D01_21,D,Choose freely what you can realistically offer.,تختار بحرية ما تستطيع تقديمه واقعيًا.
v2,D01_22,A,Handle a safety-related check or admin.,تنهي أمرًا يتعلق بالسلامة أو الإجراءات.
v2,D01_22,B,Do a short health walk.,تقوم بمشي صحي قصير.
v2,D01_22,C,Clarify a boundary for your time.,توضح حدًا لوقتك.
v2,D01_22,D,Learn one useful thing for tomorrow.,تتعلم شيئًا مفيدًا للغد.
v2,D01_23,A,Protect your dignity and decline politely.,تحمي كرامتك وتعتذر بأدب.
v2,D01_23,B,Choose the fair option for everyone’s time.,تختار الخيار العادل لوقت الجميع.
v2,D01_23,C,Invite a close friend to join you.,تدعو صديقًا مقرّبًا لينضم.
v2,D01_23,D,Take the adventure and go.,تأخذ المغامرة وتذهب.
v2,D01_24,A,Speak up for fairness.,تتحدث دفاعًا عن العدالة.
v2,D01_24,B,Create a clear structure/rule to follow.,تضع تنظيمًا/قاعدة واضحة للالتزام.
v2,D01_24,C,Ask the group to consider feelings.,تطلب من المجموعة مراعاة المشاعر.
v2,D01_24,D,Show courage and address it directly.,تُظهر شجاعة وتواجهه مباشرة.
v2,D01_25,A,Choose a habit that supports your health.,تختار عادة تدعم صحتك.
v2,D01_25,B,Track progress like an achievement.,تتابع التقدم كإنجاز.
v2,D01_25,C,Keep it joyful and easy to enjoy.,تجعلها ممتعة وسهلة الاستمتاع.
v2,D01_25,D,Build a balanced routine you can sustain.,تبني روتينًا متوازنًا يمكن استمراره.
v2,D01_26,A,Do a quick health reset (water/move).,تقوم بإعادة ضبط صحية سريعة (ماء/حركة).
v2,D01_26,B,Protect your dignity by saying no to overload.,تحمي كرامتك برفض الحمل الزائد.
v2,D01_26,C,Set safety-first choices for the day.,تجعل اختياراتك اليوم أولوية للسلامة.
v2,D01_26,D,Do one fun activity to lift energy.,تفعل نشاطًا ممتعًا لرفع الطاقة.
v2,D01_27,A,Respond with respectful firmness.,ترد بحزم محترم.
v2,D01_27,B,Ask for a fair speaking turn.,تطلب دورًا عادلًا للكلام.
v2,D01_27,C,Share a useful point you learned.,تشارك نقطة تعلمتها.
v2,D01_27,D,Request recognition for your contribution.,تطلب تقدير مساهمتك.
v2,D01_28,A,Support the fair decision.,تدعم القرار العادل.
v2,D01_28,B,Ask questions to learn both sides.,تسأل لتتعلم وجهتي النظر.
v2,D01_28,C,Bring the team back to collaboration.,تعيد الفريق للتعاون.
v2,D01_28,D,Take a bold stance if needed.,تتخذ موقفًا جريئًا عند الحاجة.
v2,D01_29,A,Make time for the friendship.,تخصص وقتًا للصداقة.
v2,D01_29,B,Choose freedom and suggest another time.,تختار الحرية وتقترح وقتًا آخر.
v2,D01_29,C,Offer a meaningful check-in.,تقدم تواصلًا ذا معنى.
v2,D01_29,D,Protect balance and rest today.,تحمي التوازن والراحة اليوم.
v2,D01_30,A,Pick a topic that expands your knowledge.,تختار موضوعًا يوسع معرفتك.
v2,D01_30,B,Choose what supports your ambition.,تختار ما يدعم طموحك.
v2,D01_30,C,Find joy in a light learning style.,تجد متعة في تعلم خفيف.
v2,D01_30,D,Do it with a friend for accountability.,تفعله مع صديق للالتزام.
v2,D01_31,A,Do a spiritual reflection moment.,تقوم بلحظة تأمل روحي.
v2,D01_31,B,Express gratitude for what’s steady.,تعبر عن امتنان لما هو ثابت.
v2,D01_31,C,Rebalance your day with fewer tasks.,تعيد توازن يومك بتقليل المهام.
v2,D01_31,D,Seek community or group support.,تطلب دعمًا من مجتمع/مجموعة.
v2,D01_32,A,Set a simple savings plan.,تضع خطة ادخار بسيطة.
v2,D01_32,B,Learn one practical money skill.,تتعلم مهارة مالية عملية.
v2,D01_32,C,Choose safety buffers before spending.,تجعل هامش الأمان قبل الإنفاق.
v2,D01_32,D,Keep a balanced lifestyle budget.,توازن ميزانية أسلوب حياتك.
v2,D01_33,A,Ask for recognition clearly.,تطلب التقدير بوضوح.
v2,D01_33,B,Turn it into a bigger ambition goal.,تحوله لهدف طموح أكبر.
v2,D01_33,C,Share appreciation to the team.,تشارك التقدير مع الفريق.
v2,D01_33,D,Reflect on what you learned from it.,تتأمل ما تعلمته منه.
v2,D01_34,A,Try it as an adventure with caution.,تجربها كمغامرة بحذر.
v2,D01_34,B,Choose the option that protects safety.,تختار ما يحمي السلامة.
v2,D01_34,C,Study and learn before jumping in.,تتعلم وتدرس قبل الإقدام.
v2,D01_34,D,Take a bold step to test it.,تأخذ خطوة جريئة لتجربته.
v2,D01_35,A,Create a small artistic touch.,تضيف لمسة فنية صغيرة.
v2,D01_35,B,Make it fun with simple decor.,تجعلها ممتعة بزينة بسيطة.
v2,D01_35,C,Balance beauty with practicality.,توازن بين الجمال والعملية.
v2,D01_35,D,Set a personal goal for the space.,تضع هدفًا شخصيًا للمكان.
v2,D01_36,A,Do something purely fun.,تفعل شيئًا للمرح فقط.
v2,D01_36,B,Deepen friendship with real talk.,تعزز الصداقة بحديث صادق.
v2,D01_36,C,Plan a balanced hangout time.,تخطط لوقت متوازن.
v2,D01_36,D,Try a new activity together.,تجربون نشاطًا جديدًا معًا.
v2,D01_37,A,Call for a community solution.,تدعو لحل مجتمعي.
v2,D01_37,B,Ask for a fair sharing of responsibility.,تطلب توزيعًا عادلًا للمسؤولية.
v2,D01_37,C,Ensure safety is handled first.,تضمن معالجة السلامة أولًا.
v2,D01_37,D,Offer gratitude to those helping.,تقدم شكرًا لمن يساعد.
v2,D01_38,A,Set a higher ambition target.,تضع هدفًا طموحًا أعلى.
v2,D01_38,B,Focus on achievement milestones.,تركز على محطات الإنجاز.
v2,D01_38,C,Learn a key skill for promotion.,تتعلم مهارة مهمة للترقي.
v2,D01_38,D,Seek recognition strategically.,تسعى للتقدير بشكل ذكي.
v2,D01_39,A,Receive it with gratitude.,تستقبل الشكر بامتنان.
v2,D01_39,B,Share the credit with love.,تشارك الفضل بمحبة.
v2,D01_39,C,Enjoy the happy moment.,تستمتع باللحظة السعيدة.
v2,D01_39,D,Turn it into motivation for more.,تحوله لدافع لمزيد من الإنجاز.
v2,D01_40,A,Choose balance and stop on time.,تختار التوازن وتتوقف في الوقت.
v2,D01_40,B,Protect health with rest.,تحمي صحتك بالراحة.
v2,D01_40,C,Finish one achievement task only.,تنهي مهمة إنجاز واحدة فقط.
v2,D01_40,D,Plan a smarter schedule for tomorrow.,تضع جدولًا أذكى للغد.
v2,D01_41,A,Reach out with care and love.,تبادر باهتمام ومحبة.
v2,D01_41,B,Invite them to a friendly meet-up.,تدعوه للقاء ودي.
v2,D01_41,C,Offer a meaningful supportive message.,ترسل رسالة دعم ذات معنى.
v2,D01_41,D,Connect them to a community space.,تربطه بمساحة مجتمعية.
v2,D01_42,A,Set clear milestones and push for achievement.,تضع مراحل واضحة وتدفع للإنجاز.
v2,D01_42,B,Protect balance by scheduling breaks.,تحمي التوازن بجدولة الاستراحات.
v2,D01_42,C,Ask for help from a friend.,تطلب مساعدة من صديق.
v2,D01_42,D,Take a bold step and start now.,تبدأ الآن بخطوة جريئة.
v2,D01_43,A,Do something joyful and light.,تفعل شيئًا سعيدًا وخفيفًا.
v2,D01_43,B,Express gratitude for one good thing.,تعبر عن امتنان لشيء جيد واحد.
v2,D01_43,C,Do a short spiritual reset.,تقوم بإعادة ضبط روحية قصيرة.
v2,D01_43,D,Watch something fun for a bit.,تشاهد شيئًا ممتعًا قليلًا.
v2,D01_44,A,Choose freedom and decide for yourself.,تختار الحرية وتقرر بنفسك.
v2,D01_44,B,Choose what feels safest.,تختار ما يبدو أكثر أمانًا.
v2,D01_44,C,Pick what protects your dignity.,تختار ما يحمي كرامتك.
v2,D01_44,D,Choose balance and avoid extremes.,تختار التوازن وتبتعد عن التطرف.
v2,D01_45,A,Handle it with safety-first steps.,تتعامل معه بخطوات سلامة أولًا.
v2,D01_45,B,Set a clear rule to prevent repeats.,تضع قاعدة واضحة لمنع التكرار.
v2,D01_45,C,Learn the correct procedure.,تتعلم الإجراء الصحيح.
v2,D01_45,D,Speak up firmly to stop the risk.,تتكلم بحزم لإيقاف الخطر.
v2,D01_46,A,Take one health habit seriously.,تلتزم بعادة صحية واحدة بجدية.
v2,D01_46,B,Make it fun so you keep going.,تجعلها ممتعة لتستمر.
v2,D01_46,C,Balance effort with rest.,توازن بين الجهد والراحة.
v2,D01_46,D,Set an ambitious body goal.,تضع هدفًا طموحًا لجسمك.
v2,D01_47,A,Protect your dignity with a firm response.,تحمي كرامتك برد حازم.
v2,D01_47,B,Ask for fair respect in the conversation.,تطلب احترامًا عادلًا في الحديث.
v2,D01_47,C,Choose a calm, wise reply.
v2,D01_47,D,Seek support from a friend.,تطلب دعمًا من صديق.
